Fecha Desde; Código Variedad; Descripción Variedad; Origen; Descripción Origen; Kilos; Precio Más Frecuente; Precio Máximo; Precio Mínimo
06/08/2020; P4 5704; LUBINA ACUICULTURA GRANDE     ; 030; MURCIA              ; 000000494; 8,6; 11,5; 6
06/08/2020; P4 5704; LUBINA ACUICULTURA GRANDE     ; 035; LAS PALMAS          ; 000000832; 8,6; 11,5; 6
06/08/2020; P4 5704; LUBINA ACUICULTURA GRANDE     ; 036; PONTEVEDRA          ; 000000205; 8,6; 11,5; 6
06/08/2020; P4 5704; LUBINA ACUICULTURA GRANDE     ; 046; VALENCIA            ; 000000078; 8,6; 11,5; 6
06/08/2020; P4 5704; LUBINA ACUICULTURA GRANDE     ; 068; GRECIA              ; 000000870; 8,6; 11,5; 6
06/08/2020; P4 5705; LUBINA ACUICULTU. MEDIANA     ; 011; CADIZ               ; 000000522; 6,9; 7,3; 5,25
06/08/2020; P4 5705; LUBINA ACUICULTU. MEDIANA     ; 012; CASTELLON           ; 000000258; 6,9; 7,3; 5,25
06/08/2020; P4 5705; LUBINA ACUICULTU. MEDIANA     ; 015; LA CORUÑA           ; 000000018; 6,9; 7,3; 5,25
06/08/2020; P4 5705; LUBINA ACUICULTU. MEDIANA     ; 020; GUIPUZCOA           ; 000000348; 6,9; 7,3; 5,25
06/08/2020; P4 5705; LUBINA ACUICULTU. MEDIANA     ; 021; HUELVA              ; 000000258; 6,9; 7,3; 5,25
06/08/2020; P4 5705; LUBINA ACUICULTU. MEDIANA     ; 030; MURCIA              ; 000001118; 6,9; 7,3; 5,25
06/08/2020; P4 5705; LUBINA ACUICULTU. MEDIANA     ; 035; LAS PALMAS          ; 000001883; 6,9; 7,3; 5,25
06/08/2020; P4 5705; LUBINA ACUICULTU. MEDIANA     ; 036; PONTEVEDRA          ; 000000464; 6,9; 7,3; 5,25
06/08/2020; P4 5705; LUBINA ACUICULTU. MEDIANA     ; 046; VALENCIA            ; 000000176; 6,9; 7,3; 5,25
06/08/2020; P4 5705; LUBINA ACUICULTU. MEDIANA     ; 068; GRECIA              ; 000001969; 6,9; 7,3; 5,25
06/08/2020; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ; 011; CADIZ               ; 000000437; 4,9; 6,1; 3,6
06/08/2020; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ; 012; CASTELLON           ; 000000216; 4,9; 6,1; 3,6
06/08/2020; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ; 015; LA CORUÑA           ; 000000015; 4,9; 6,1; 3,6
06/08/2020; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ; 020; GUIPUZCOA           ; 000000292; 4,9; 6,1; 3,6
06/08/2020; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ; 021; HUELVA              ; 000000216; 4,9; 6,1; 3,6
06/08/2020; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ; 030; MURCIA              ; 000000936; 4,9; 6,1; 3,6
06/08/2020; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ; 035; LAS PALMAS          ; 000001576; 4,9; 6,1; 3,6
06/08/2020; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ; 036; PONTEVEDRA          ; 000000389; 4,9; 6,1; 3,6
06/08/2020; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ; 046; VALENCIA            ; 000000148; 4,9; 6,1; 3,6
06/08/2020; P4 5706; LUBINA ACUICULT. PEQUQEÑA     ; 068; GRECIA              ; 000001649; 4,9; 6,1; 3,6
06/08/2020; P4 6402; RODABALLO DE CAPTURA          ; 015; LA CORUÑA           ; 000000261; 17; 25; 14,5
06/08/2020; P4 6402; RODABALLO DE CAPTURA          ; 020; GUIPUZCOA           ; 000000206; 17; 25; 14,5
06/08/2020; P4 6402; RODABALLO DE CAPTURA          ; 036; PONTEVEDRA          ; 000000292; 17; 25; 14,5
06/08/2020; P4 6403; RODABALLO ACUICULTURA         ; 015; LA CORUÑA           ; 000001479; 7,9; 10,5; 7,3
06/08/2020; P4 6403; RODABALLO ACUICULTURA         ; 020; GUIPUZCOA           ; 000001164; 7,9; 10,5; 7,3
06/08/2020; P4 6403; RODABALLO ACUICULTURA         ; 036; PONTEVEDRA          ; 000001658; 7,9; 10,5; 7,3
06/08/2020; P4 6501; ROSADA                        ; 015; LA CORUÑA           ; 000001500; 9,5; 9,8; 8,5
06/08/2020; P4 6501; ROSADA                        ; 036; PONTEVEDRA          ; 000000160; 9,5; 9,8; 8,5
06/08/2020; P4 6602; FILETE DE SALMON              ; 015; LA CORUÑA           ; 000000016; 9; 12; 8
06/08/2020; P4 6602; FILETE DE SALMON              ; 020; GUIPUZCOA           ; 000000100; 9; 12; 8
06/08/2020; P4 6602; FILETE DE SALMON              ; 036; PONTEVEDRA          ; 000000174; 9; 12; 8
06/08/2020; P4 6602; FILETE DE SALMON              ; 070; DINAMARCA           ; 000000120; 9; 12; 8
06/08/2020; P4 6602; FILETE DE SALMON              ; 083; NORUEGA             ; 000001387; 9; 12; 8
06/08/2020; P4 6603; SALMON GRANDE>7KG             ; 015; LA CORUÑA           ; 000000568; 6,6; 6,9; 6
06/08/2020; P4 6603; SALMON GRANDE>7KG             ; 020; GUIPUZCOA           ; 000003507; 6,6; 6,9; 6
06/08/2020; P4 6603; SALMON GRANDE>7KG             ; 036; PONTEVEDRA          ; 000006108; 6,6; 6,9; 6
06/08/2020; P4 6603; SALMON GRANDE>7KG             ; 070; DINAMARCA           ; 000004200; 6,6; 6,9; 6
06/08/2020; P4 6603; SALMON GRANDE>7KG             ; 083; NORUEGA             ; 000048529; 6,6; 6,9; 6
06/08/2020; P4 6604; SALMON MEDIANO 4-5 KG         ; 015; LA CORUÑA           ; 000000227; 5,5; 6; 5
06/08/2020; P4 6604; SALMON MEDIANO 4-5 KG         ; 020; GUIPUZCOA           ; 000001403; 5,5; 6; 5
06/08/2020; P4 6604; SALMON MEDIANO 4-5 KG         ; 036; PONTEVEDRA          ; 000002443; 5,5; 6; 5
06/08/2020; P4 6604; SALMON MEDIANO 4-5 KG         ; 070; DINAMARCA           ; 000001680; 5,5; 6; 5
06/08/2020; P4 6604; SALMON MEDIANO 4-5 KG         ; 083; NORUEGA             ; 000019412; 5,5; 6; 5
06/08/2020; P4 6701; SARDINA NORMAL                ; 012; CASTELLON           ; 000000244; 2,5; 3; 2,25
06/08/2020; P4 6701; SARDINA NORMAL                ; 015; LA CORUÑA           ; 000000211; 2,5; 3; 2,25
06/08/2020; P4 6701; SARDINA NORMAL                ; 017; GERONA              ; 000000790; 2,5; 3; 2,25
06/08/2020; P4 6701; SARDINA NORMAL                ; 020; GUIPUZCOA           ; 000000666; 2,5; 3; 2,25
06/08/2020; P4 6701; SARDINA NORMAL                ; 021; HUELVA              ; 000000932; 2,5; 3; 2,25
06/08/2020; P4 6701; SARDINA NORMAL                ; 036; PONTEVEDRA          ; 000000321; 2,5; 3; 2,25
06/08/2020; P4 6701; SARDINA NORMAL                ; 069; PORTUGAL            ; 000000302; 2,5; 3; 2,25
06/08/2020; P4 6702; SARDINA PARROCHA              ; 012; CASTELLON           ; 000000976; 3,5; 4; 3
06/08/2020; P4 6702; SARDINA PARROCHA              ; 015; LA CORUÑA           ; 000000844; 3,5; 4; 3
06/08/2020; P4 6702; SARDINA PARROCHA              ; 017; GERONA              ; 000003160; 3,5; 4; 3
06/08/2020; P4 6702; SARDINA PARROCHA              ; 020; GUIPUZCOA           ; 000002664; 3,5; 4; 3
06/08/2020; P4 6702; SARDINA PARROCHA              ; 021; HUELVA              ; 000003728; 3,5; 4; 3
06/08/2020; P4 6702; SARDINA PARROCHA              ; 036; PONTEVEDRA          ; 000001284; 3,5; 4; 3
06/08/2020; P4 6702; SARDINA PARROCHA              ; 069; PORTUGAL            ; 000001208; 3,5; 4; 3
06/08/2020; P4 6801; SARGO                         ; 020; GUIPUZCOA           ; 000000100; 13,5; 13,5; 12,5
06/08/2020; P4 7001; MERO                          ; 069; PORTUGAL            ; 000000085; 23; 28; 15
06/08/2020; P4 7101; ABADEJO                       ; 015; LA CORUÑA           ; 000000018; 9,5; 10; 9,2
06/08/2020; P4 7101; ABADEJO                       ; 020; GUIPUZCOA           ; 000000150; 9,5; 10; 9,2
06/08/2020; P4 7101; ABADEJO                       ; 036; PONTEVEDRA          ; 000000190; 9,5; 10; 9,2
06/08/2020; P4 8101; LENGUADINA                    ; 015; LA CORUÑA           ; 000000031; 3,75; 4; 3,5
06/08/2020; P4 8101; LENGUADINA                    ; 020; GUIPUZCOA           ; 000000300; 3,75; 4; 3,5
06/08/2020; P4 8101; LENGUADINA                    ; 036; PONTEVEDRA          ; 000000100; 3,75; 4; 3,5
06/08/2020; P4 8701; PLATIJA                       ; 020; GUIPUZCOA           ; 000000200; 3,3; 3,5; 2,5
06/08/2020; P4 9001; SOLLA                         ; 020; GUIPUZCOA           ; 000000150; 4,51; 4,81; 4,21
06/08/2020; P4 9101; CHIPIRONES                    ; 015; LA CORUÑA           ; 000000214; 9,5; 10; 8
06/08/2020; P4 9101; CHIPIRONES                    ; 020; GUIPUZCOA           ; 000000800; 9,5; 10; 8
06/08/2020; P4 9202; SALMONETE DE ROCA             ; 012; CASTELLON           ; 000000060; 14,5; 18; 12,5
06/08/2020; P4 9202; SALMONETE DE ROCA             ; 020; GUIPUZCOA           ; 000000022; 14,5; 18; 12,5
06/08/2020; P4 9203; SALMONETE DE FANGO            ; 012; CASTELLON           ; 000000340; 6,5; 8,5; 5,5
06/08/2020; P4 9203; SALMONETE DE FANGO            ; 020; GUIPUZCOA           ; 000000128; 6,5; 8,5; 5,5
06/08/2020; P4 9302; TRUCHA DE +1 KG.              ; 015; LA CORUÑA           ; 000000007; 5,15; 5,5; 3,95
06/08/2020; P4 9302; TRUCHA DE +1 KG.              ; 028; MADRID              ; 000000070; 5,15; 5,5; 3,95
06/08/2020; P4 9303; TRUCHA ASALMONADA             ; 015; LA CORUÑA           ; 000000018; 4,2; 5,25; 3,75
06/08/2020; P4 9303; TRUCHA ASALMONADA             ; 028; MADRID              ; 000000192; 4,2; 5,25; 3,75
06/08/2020; P4 9304; TRUCHA BLANCA                 ; 015; LA CORUÑA           ; 000000008; 3,6; 3,85; 2,5
06/08/2020; P4 9304; TRUCHA BLANCA                 ; 028; MADRID              ; 000000084; 3,6; 3,85; 2,5
06/08/2020; P4 9305; FILETE DE TRUCHA              ; 028; MADRID              ; 000000004; 5,35; 5,9; 4,75
06/08/2020; P4 9601; PERCA O TILAPIA               ; 020; GUIPUZCOA           ; 000000104; 6; 6,5; 5,25
06/08/2020; P4 9602; FILETE DE PERCA               ; 020; GUIPUZCOA           ; 000001986; 7,25; 7,5; 6,5
06/08/2020; P5 0101; ALMEJAS FINAS                 ; 015; LA CORUÑA           ; 000000056; 34; 56; 23,5
06/08/2020; P5 0101; ALMEJAS FINAS                 ; 021; HUELVA              ; 000000125; 34; 56; 23,5
06/08/2020; P5 0101; ALMEJAS FINAS                 ; 036; PONTEVEDRA          ; 000000242; 34; 56; 23,5
06/08/2020; P5 0101; ALMEJAS FINAS                 ; 039; CANTABRIA           ; 000000037; 34; 56; 23,5
06/08/2020; P5 0102; ALMEJAS BABOSAS               ; 015; LA CORUÑA           ; 000000033; 21; 24,5; 19
06/08/2020; P5 0102; ALMEJAS BABOSAS               ; 021; HUELVA              ; 000000075; 21; 24,5; 19
06/08/2020; P5 0102; ALMEJAS BABOSAS               ; 036; PONTEVEDRA          ; 000000146; 21; 24,5; 19
06/08/2020; P5 0102; ALMEJAS BABOSAS               ; 039; CANTABRIA           ; 000000022; 21; 24,5; 19
06/08/2020; P5 0103; ALMEJAS RUBIAS                ; 015; LA CORUÑA           ; 000000038; 15; 16,5; 14
06/08/2020; P5 0103; ALMEJAS RUBIAS                ; 021; HUELVA              ; 000000085; 15; 16,5; 14
06/08/2020; P5 0103; ALMEJAS RUBIAS                ; 036; PONTEVEDRA          ; 000000165; 15; 16,5; 14
06/08/2020; P5 0103; ALMEJAS RUBIAS                ; 039; CANTABRIA           ; 000000025; 15; 16,5; 14
06/08/2020; P5 0104; ALMEJA CULTIVADA              ; 015; LA CORUÑA           ; 000000095; 13,5; 16; 8
06/08/2020; P5 0104; ALMEJA CULTIVADA              ; 021; HUELVA              ; 000000215; 13,5; 16; 8
06/08/2020; P5 0104; ALMEJA CULTIVADA              ; 036; PONTEVEDRA          ; 000000417; 13,5; 16; 8
06/08/2020; P5 0104; ALMEJA CULTIVADA              ; 039; CANTABRIA           ; 000000064; 13,5; 16; 8
06/08/2020; P5 0402; CANGREJO DE MAR               ; 020; GUIPUZCOA           ; 000000060; 2,25; 6; 1,3
06/08/2020; P5 0402; CANGREJO DE MAR               ; 063; GRAN BRETAÑA        ; 000000018; 2,25; 6; 1,3
06/08/2020; P5 0502; CIGALAS GRANDES               ; 020; GUIPUZCOA           ; 000000081; 70; 84; 55
06/08/2020; P5 0502; CIGALAS GRANDES               ; 021; HUELVA              ; 000000135; 70; 84; 55
06/08/2020; P5 0503; CIGALAS MEDIANAS              ; 020; GUIPUZCOA           ; 000000150; 28,5; 35; 24
06/08/2020; P5 0503; CIGALAS MEDIANAS              ; 021; HUELVA              ; 000000250; 28,5; 35; 24
06/08/2020; P5 0504; CIGALAS PEQUEÑAS              ; 020; GUIPUZCOA           ; 000000069; 16,5; 18; 9
06/08/2020; P5 0504; CIGALAS PEQUEÑAS              ; 021; HUELVA              ; 000000115; 16,5; 18; 9
06/08/2020; P5 0601; CHIRLA GRANDE -ITALIA-        ; 021; HUELVA              ; 000000821; 5,5; 6,25; 4,5
06/08/2020; P5 0601; CHIRLA GRANDE -ITALIA-        ; 036; PONTEVEDRA          ; 000000040; 5,5; 6,25; 4,5
06/08/2020; P5 0602; CHIRLA PEQUEÑA -ITALIA-       ; 021; HUELVA              ; 000001231; 3,75; 4; 3,3
06/08/2020; P5 0602; CHIRLA PEQUEÑA -ITALIA-       ; 036; PONTEVEDRA          ; 000000060; 3,75; 4; 3,3
06/08/2020; P5 0701; GAMBAS GIGANTES               ; 011; CADIZ               ; 000000013; 46; 62; 38,5
06/08/2020; P5 0701; GAMBAS GIGANTES               ; 020; GUIPUZCOA           ; 000000002; 46; 62; 38,5
06/08/2020; P5 0701; GAMBAS GIGANTES               ; 021; HUELVA              ; 000000069; 46; 62; 38,5
06/08/2020; P5 0702; GAMBAS PLANCHA                ; 011; CADIZ               ; 000000090; 35; 48; 22
06/08/2020; P5 0702; GAMBAS PLANCHA                ; 020; GUIPUZCOA           ; 000000018; 35; 48; 22
06/08/2020; P5 0702; GAMBAS PLANCHA                ; 021; HUELVA              ; 000000482; 35; 48; 22
06/08/2020; P5 0703; GAMBAS ARROCERAS              ; 011; CADIZ               ; 000000102; 10; 16; 8
06/08/2020; P5 0703; GAMBAS ARROCERAS              ; 020; GUIPUZCOA           ; 000000020; 10; 16; 8
06/08/2020; P5 0703; GAMBAS ARROCERAS              ; 021; HUELVA              ; 000000550; 10; 16; 8
06/08/2020; P5 0704; GAMBAS COCIDAS GRANDES        ; 011; CADIZ               ; 000000026; 34; 38; 27
06/08/2020; P5 0704; GAMBAS COCIDAS GRANDES        ; 020; GUIPUZCOA           ; 000000005; 34; 38; 27
06/08/2020; P5 0704; GAMBAS COCIDAS GRANDES        ; 021; HUELVA              ; 000000138; 34; 38; 27
06/08/2020; P5 0705; GAMBAS COCIDAS MEDIANAS       ; 011; CADIZ               ; 000000026; 20; 22; 18
06/08/2020; P5 0705; GAMBAS COCIDAS MEDIANAS       ; 020; GUIPUZCOA           ; 000000005; 20; 22; 18
06/08/2020; P5 0705; GAMBAS COCIDAS MEDIANAS       ; 021; HUELVA              ; 000000138; 20; 22; 18
06/08/2020; P5 0801; LANGOSTINO FRESCO             ; 011; CADIZ               ; 000000120; 22; 27; 17
06/08/2020; P5 0801; LANGOSTINO FRESCO             ; 021; HUELVA              ; 000000319; 22; 27; 17
06/08/2020; P5 0801; LANGOSTINO FRESCO             ; 036; PONTEVEDRA          ; 000000042; 22; 27; 17
06/08/2020; P5 0801; LANGOSTINO FRESCO             ; 039; CANTABRIA           ; 000000049; 22; 27; 17
06/08/2020; P5 0802; LANGOSTINO COCIDO GRANDE      ; 011; CADIZ               ; 000000030; 18,5; 22; 8
06/08/2020; P5 0802; LANGOSTINO COCIDO GRANDE      ; 021; HUELVA              ; 000000080; 18,5; 22; 8
06/08/2020; P5 0802; LANGOSTINO COCIDO GRANDE      ; 036; PONTEVEDRA          ; 000000010; 18,5; 22; 8
06/08/2020; P5 0802; LANGOSTINO COCIDO GRANDE      ; 039; CANTABRIA           ; 000000012; 18,5; 22; 8
06/08/2020; P5 0803; LANGOSTINO COCIDO MEDIANO     ; 011; CADIZ               ; 000000050; 12,5; 15; 8,5
06/08/2020; P5 0803; LANGOSTINO COCIDO MEDIANO     ; 021; HUELVA              ; 000000133; 12,5; 15; 8,5
06/08/2020; P5 0803; LANGOSTINO COCIDO MEDIANO     ; 036; PONTEVEDRA          ; 000000018; 12,5; 15; 8,5
06/08/2020; P5 0803; LANGOSTINO COCIDO MEDIANO     ; 039; CANTABRIA           ; 000000020; 12,5; 15; 8,5
06/08/2020; P5 0901; MEJILLON EXTRA                ; 015; LA CORUÑA           ; 000000081; 2,3; 2,35; 2
06/08/2020; P5 0901; MEJILLON EXTRA                ; 036; PONTEVEDRA          ; 000000575; 2,3; 2,35; 2
06/08/2020; P5 0901; MEJILLON EXTRA                ; 046; VALENCIA            ; 000000006; 2,3; 2,35; 2
06/08/2020; P5 0902; MEJILLON GRANDE               ; 015; LA CORUÑA           ; 000000488; 1,7; 1,8; 1,5
06/08/2020; P5 0902; MEJILLON GRANDE               ; 036; PONTEVEDRA          ; 000003450; 1,7; 1,8; 1,5
06/08/2020; P5 0902; MEJILLON GRANDE               ; 046; VALENCIA            ; 000000039; 1,7; 1,8; 1,5
06/08/2020; P5 0903; MEJILLON NORMAL               ; 015; LA CORUÑA           ; 000000244; 1,35; 1,5; 1,25
06/08/2020; P5 0903; MEJILLON NORMAL               ; 036; PONTEVEDRA          ; 000001725; 1,35; 1,5; 1,25
06/08/2020; P5 0903; MEJILLON NORMAL               ; 046; VALENCIA            ; 000000020; 1,35; 1,5; 1,25
06/08/2020; P5 1002; PERCEBE NACIONAL              ; 020; GUIPUZCOA           ; 000000024; 95; 135; 40
06/08/2020; P5 1002; PERCEBE NACIONAL              ; 036; PONTEVEDRA          ; 000000008; 95; 135; 40
06/08/2020; P5 1003; PERCEBE IMPORTACION           ; 020; GUIPUZCOA           ; 000000036; 24; 38; 10
06/08/2020; P5 1003; PERCEBE IMPORTACION           ; 036; PONTEVEDRA          ; 000000013; 24; 38; 10
06/08/2020; P5 1101; QUISQUILLA                    ; 020; GUIPUZCOA           ; 000000060; 48; 60; 28
06/08/2020; P5 1202; BERBERECHO GRANDE             ; 015; LA CORUÑA           ; 000000035; 15; 18; 12,5
06/08/2020; P5 1202; BERBERECHO GRANDE             ; 020; GUIPUZCOA           ; 000000022; 15; 18; 12,5
06/08/2020; P5 1202; BERBERECHO GRANDE             ; 036; PONTEVEDRA          ; 000000105; 15; 18; 12,5
06/08/2020; P5 1203; BERBERECHO MEDIANO            ; 015; LA CORUÑA           ; 000000081; 9; 10; 7,5
06/08/2020; P5 1203; BERBERECHO MEDIANO            ; 020; GUIPUZCOA           ; 000000052; 9; 10; 7,5
06/08/2020; P5 1203; BERBERECHO MEDIANO            ; 036; PONTEVEDRA          ; 000000245; 9; 10; 7,5
06/08/2020; P5 1301; BIGAROS O CARACOLILLOS        ; 015; LA CORUÑA           ; 000000036; 13,5; 17,5; 9
06/08/2020; P5 1301; BIGAROS O CARACOLILLOS        ; 020; GUIPUZCOA           ; 000000060; 13,5; 17,5; 9
06/08/2020; P5 1301; BIGAROS O CARACOLILLOS        ; 036; PONTEVEDRA          ; 000000140; 13,5; 17,5; 9
06/08/2020; P5 1301; BIGAROS O CARACOLILLOS        ; 063; GRAN BRETAÑA        ; 000000040; 13,5; 17,5; 9
06/08/2020; P5 1402; BOGAVANTE GRANDE              ; 020; GUIPUZCOA           ; 000000078; 23,5; 26; 22
06/08/2020; P5 1402; BOGAVANTE GRANDE              ; 063; GRAN BRETAÑA        ; 000000546; 23,5; 26; 22
06/08/2020; P5 1402; BOGAVANTE GRANDE              ; 093; CANADA              ; 000000011; 23,5; 26; 22
06/08/2020; P5 1403; BOGAVANTE MEDIANO             ; 020; GUIPUZCOA           ; 000000034; 16,5; 18,5; 15
06/08/2020; P5 1403; BOGAVANTE MEDIANO             ; 063; GRAN BRETAÑA        ; 000000234; 16,5; 18,5; 15
06/08/2020; P5 1403; BOGAVANTE MEDIANO             ; 093; CANADA              ; 000000005; 16,5; 18,5; 15
06/08/2020; P5 1603; BUEY VIVO                     ; 020; GUIPUZCOA           ; 000000210; 7; 8; 6,5
06/08/2020; P5 1603; BUEY VIVO                     ; 063; GRAN BRETAÑA        ; 000001100; 7; 8; 6,5
06/08/2020; P5 1802; CARABINERO GRANDE             ; 020; GUIPUZCOA           ; 000000028; 50; 54; 42
06/08/2020; P5 1803; CARABINERO MEDIANO            ; 020; GUIPUZCOA           ; 000000052; 30; 35; 24
06/08/2020; P5 1804; CARABINERO PEQUEÑO            ; 020; GUIPUZCOA           ; 000000020; 13,5; 18; 12
06/08/2020; P5 1901; CENTOLLA DE IMPORTACION       ; 020; GUIPUZCOA           ; 000000160; 6,5; 7,5; 5
06/08/2020; P5 1901; CENTOLLA DE IMPORTACION       ; 063; GRAN BRETAÑA        ; 000000300; 6,5; 7,5; 5
06/08/2020; P5 2201; LANGOSTAS                     ; 063; GRAN BRETAÑA        ; 000000019; 58; 60; 58
06/08/2020; P5 2402; NECORAS DE IMPORTACION        ; 020; GUIPUZCOA           ; 000000060; 13; 14; 8
06/08/2020; P5 2402; NECORAS DE IMPORTACION        ; 063; GRAN BRETAÑA        ; 000000500; 13; 14; 8
06/08/2020; P5 2701; VIEIRAS O.V.                  ; 063; GRAN BRETAÑA        ; 000000060; 8,5; 9,5; 3,5
06/08/2020; P5 2901; CARACOLES GRANDES             ; 012; CASTELLON           ; 000000148; 5,2; 5,75; 4,5
06/08/2020; P5 2901; CARACOLES GRANDES             ; 019; GUADALAJARA         ; 000000266; 5,2; 5,75; 4,5
06/08/2020; P5 2902; CARACOLES PEQUEÑOS            ; 012; CASTELLON           ; 000000016; 2,25; 3; 1,85
06/08/2020; P5 2902; CARACOLES PEQUEÑOS            ; 019; GUADALAJARA         ; 000000030; 2,25; 3; 1,85
06/08/2020; P6 0701; CALAMAR PATAGONICO CONG       ; 028; MADRID              ; 000004140; 3,75; 4,55; 1,8
06/08/2020; P6 0701; CALAMAR PATAGONICO CONG       ; 036; PONTEVEDRA          ; 000002410; 3,75; 4,55; 1,8
06/08/2020; P6 0701; CALAMAR PATAGONICO CONG       ; 045; TOLEDO              ; 000000481; 3,75; 4,55; 1,8
06/08/2020; P6 0702; CALAMAR BOSTON CONG           ; 028; MADRID              ; 000001260; 4,55; 5,75; 3,9
06/08/2020; P6 0702; CALAMAR BOSTON CONG           ; 036; PONTEVEDRA          ; 000000734; 4,55; 5,75; 3,9
06/08/2020; P6 0702; CALAMAR BOSTON CONG           ; 045; TOLEDO              ; 000000146; 4,55; 5,75; 3,9
06/08/2020; P6 0703; CALAMAR CALIFORNIA CONG       ; 028; MADRID              ; 000002700; 3,25; 4,9; 2,55
06/08/2020; P6 0703; CALAMAR CALIFORNIA CONG       ; 036; PONTEVEDRA          ; 000001572; 3,25; 4,9; 2,55
06/08/2020; P6 0703; CALAMAR CALIFORNIA CONG       ; 045; TOLEDO              ; 000000314; 3,25; 4,9; 2,55
06/08/2020; P6 0704; CALAMAR NACIONAL CONG         ; 028; MADRID              ; 000007200; 7,5; 10,5; 5,5
06/08/2020; P6 0704; CALAMAR NACIONAL CONG         ; 036; PONTEVEDRA          ; 000004192; 7,5; 10,5; 5,5
06/08/2020; P6 0704; CALAMAR NACIONAL CONG         ; 045; TOLEDO              ; 000000836; 7,5; 10,5; 5,5
06/08/2020; P6 0705; CALAMAR INDIO CONG            ; 028; MADRID              ; 000002700; 4,75; 5,4; 2,5
06/08/2020; P6 0705; CALAMAR INDIO CONG            ; 036; PONTEVEDRA          ; 000001572; 4,75; 5,4; 2,5
06/08/2020; P6 0705; CALAMAR INDIO CONG            ; 045; TOLEDO              ; 000000314; 4,75; 5,4; 2,5
